Token has not been saved to git credential helper. Pass `add_to_git_credential=True` if you want to set the git credential as well.
Token is valid (permission: write).
Your token has been saved to /home/016651544/.cache/huggingface/token
Login successful
DEVICE:-  cuda:0
Read Data!! 
Dataset dictionary: 
 DatasetDict({
    train: Dataset({
        features: ['text'],
        num_rows: 20000
    })
    validation: Dataset({
        features: ['text'],
        num_rows: 2000
    })
})
{'quant_method': <QuantizationMethod.BITS_AND_BYTES: 'bitsandbytes'>, 'load_in_8bit': False, 'load_in_4bit': True, 'llm_int8_threshold': 6.0, 'llm_int8_skip_modules': None, 'llm_int8_enable_fp32_cpu_offload': False, 'llm_int8_has_fp16_weight': False, 'bnb_4bit_quant_type': 'nf4', 'bnb_4bit_use_double_quant': False, 'bnb_4bit_compute_dtype': 'float16'}
{'loss': 2.5348, 'learning_rate': 1.020408163265306e-06, 'epoch': 0.01}
{'loss': 0.0951, 'learning_rate': 1.0705290486113023e-05, 'epoch': 19.9}
{'loss': 0.0974, 'learning_rate': 1.0652900006793954e-05, 'epoch': 19.91}
{'loss': 0.0996, 'learning_rate': 1.0600622749366274e-05, 'epoch': 19.92}
{'loss': 0.1018, 'learning_rate': 1.0548458864258603e-05, 'epoch': 19.94}
{'eval_loss': 0.09936904162168503, 'eval_runtime': 77.983, 'eval_samples_per_second': 25.647, 'eval_steps_per_second': 3.206, 'epoch': 19.94}
{'loss': 0.1034, 'learning_rate': 1.0496408501573323e-05, 'epoch': 19.95}
{'loss': 0.1074, 'learning_rate': 1.0444471811086165e-05, 'epoch': 19.96}
{'loss': 0.1012, 'learning_rate': 1.0392648942245758e-05, 'epoch': 19.97}
{'loss': 0.0853, 'learning_rate': 1.0340940044173203e-05, 'epoch': 19.99}
{'loss': 0.1015, 'learning_rate': 1.0289345265661692e-05, 'epoch': 20.0}
{'loss': 0.064, 'learning_rate': 1.0237864755175969e-05, 'epoch': 20.01}
{'loss': 0.0725, 'learning_rate': 1.0186498660851994e-05, 'epoch': 20.03}
{'loss': 0.0751, 'learning_rate': 1.013524713049655e-05, 'epoch': 20.04}
{'loss': 0.078, 'learning_rate': 1.008411031158667e-05, 'epoch': 20.05}
{'loss': 0.0789, 'learning_rate': 1.0033088351269338e-05, 'epoch': 20.06}
{'loss': 0.0822, 'learning_rate': 9.982181396361067e-06, 'epoch': 20.08}
{'loss': 0.0832, 'learning_rate': 9.9313895933474e-06, 'epoch': 20.09}
{'loss': 0.0852, 'learning_rate': 9.880713088382537e-06, 'epoch': 20.1}
{'loss': 0.0868, 'learning_rate': 9.830152027288908e-06, 'epoch': 20.12}
{'loss': 0.0894, 'learning_rate': 9.77970655555675e-06, 'epoch': 20.13}
{'loss': 0.0911, 'learning_rate': 9.729376818343699e-06, 'epoch': 20.14}
{'loss': 0.0928, 'learning_rate': 9.679162960474347e-06, 'epoch': 20.15}
{'loss': 0.0933, 'learning_rate': 9.62906512643984e-06, 'epoch': 20.17}
{'loss': 0.095, 'learning_rate': 9.579083460397514e-06, 'epoch': 20.18}
{'loss': 0.0989, 'learning_rate': 9.529218106170346e-06, 'epoch': 20.19}
{'loss': 0.0994, 'learning_rate': 9.479469207246671e-06, 'epoch': 20.2}
{'loss': 0.1008, 'learning_rate': 9.429836906779749e-06, 'epoch': 20.22}
{'loss': 0.1046, 'learning_rate': 9.380321347587285e-06, 'epoch': 20.23}
{'loss': 0.1093, 'learning_rate': 9.330922672151038e-06, 'epoch': 20.24}
{'loss': 0.0631, 'learning_rate': 9.2816410226165e-06, 'epoch': 20.26}
{'loss': 0.0725, 'learning_rate': 9.232476540792367e-06, 'epoch': 20.27}
{'loss': 0.0754, 'learning_rate': 9.18342936815021e-06, 'epoch': 20.28}
{'loss': 0.0779, 'learning_rate': 9.134499645824019e-06, 'epoch': 20.29}
{'loss': 0.0806, 'learning_rate': 9.085687514609837e-06, 'epoch': 20.31}
{'loss': 0.0823, 'learning_rate': 9.03699311496532e-06, 'epoch': 20.32}
{'loss': 0.0844, 'learning_rate': 8.988416587009368e-06, 'epoch': 20.33}
{'loss': 0.0858, 'learning_rate': 8.939958070521687e-06, 'epoch': 20.35}
{'loss': 0.0875, 'learning_rate': 8.891617704942435e-06, 'epoch': 20.36}
{'loss': 0.0903, 'learning_rate': 8.843395629371737e-06, 'epoch': 20.37}
{'loss': 0.0911, 'learning_rate': 8.79529198256936e-06, 'epoch': 20.38}
{'loss': 0.0929, 'learning_rate': 8.747306902954316e-06, 'epoch': 20.4}
{'loss': 0.094, 'learning_rate': 8.699440528604419e-06, 'epoch': 20.41}
{'loss': 0.0954, 'learning_rate': 8.651692997255889e-06, 'epoch': 20.42}
{'loss': 0.0985, 'learning_rate': 8.604064446302996e-06, 'epoch': 20.43}
{'loss': 0.1001, 'learning_rate': 8.556555012797635e-06, 'epoch': 20.45}
{'loss': 0.1018, 'learning_rate': 8.509164833448936e-06, 'epoch': 20.46}
{'loss': 0.105, 'learning_rate': 8.461894044622881e-06, 'epoch': 20.47}
{'loss': 0.1109, 'learning_rate': 8.414742782341884e-06, 'epoch': 20.49}
{'loss': 0.0651, 'learning_rate': 8.367711182284471e-06, 'epoch': 20.5}
{'loss': 0.0736, 'learning_rate': 8.320799379784766e-06, 'epoch': 20.51}
{'loss': 0.0754, 'learning_rate': 8.27400750983221e-06, 'epoch': 20.52}
{'loss': 0.0784, 'learning_rate': 8.22733570707116e-06, 'epoch': 20.54}
{'loss': 0.0795, 'learning_rate': 8.180784105800449e-06, 'epoch': 20.55}
{'loss': 0.0821, 'learning_rate': 8.134352839972997e-06, 'epoch': 20.56}
{'loss': 0.084, 'learning_rate': 8.088042043195537e-06, 'epoch': 20.58}
{'loss': 0.0861, 'learning_rate': 8.041851848728088e-06, 'epoch': 20.59}
{'loss': 0.0871, 'learning_rate': 7.995782389483647e-06, 'epoch': 20.6}
{'loss': 0.0894, 'learning_rate': 7.949833798027812e-06, 'epoch': 20.61}
{'loss': 0.0923, 'learning_rate': 7.904006206578357e-06, 'epoch': 20.63}
{'loss': 0.0937, 'learning_rate': 7.858299747004888e-06, 'epoch': 20.64}
{'loss': 0.0939, 'learning_rate': 7.812714550828459e-06, 'epoch': 20.65}
{'loss': 0.0966, 'learning_rate': 7.767250749221166e-06, 'epoch': 20.66}
{'loss': 0.0982, 'learning_rate': 7.721908473005829e-06, 'epoch': 20.68}
{'loss': 0.1005, 'learning_rate': 7.676687852655545e-06, 'epoch': 20.69}
{'loss': 0.1017, 'learning_rate': 7.631589018293323e-06, 'epoch': 20.7}
{'loss': 0.106, 'learning_rate': 7.5866120996917975e-06, 'epoch': 20.72}
{'loss': 0.1111, 'learning_rate': 7.541757226272745e-06, 'epoch': 20.73}
{'loss': 0.0641, 'learning_rate': 7.497024527106722e-06, 'epoch': 20.74}
{'loss': 0.073, 'learning_rate': 7.4524141309128044e-06, 'epoch': 20.75}
{'loss': 0.0753, 'learning_rate': 7.407926166058093e-06, 'epoch': 20.77}
{'loss': 0.0784, 'learning_rate': 7.363560760557392e-06, 'epoch': 20.78}
{'loss': 0.08, 'learning_rate': 7.319318042072843e-06, 'epoch': 20.79}
{'loss': 0.0834, 'learning_rate': 7.275198137913564e-06, 'epoch': 20.81}
{'loss': 0.0844, 'learning_rate': 7.231201175035252e-06, 'epoch': 20.82}
{'loss': 0.0866, 'learning_rate': 7.187327280039863e-06, 'epoch': 20.83}
{'loss': 0.0885, 'learning_rate': 7.143576579175193e-06, 'epoch': 20.84}
{'loss': 0.0909, 'learning_rate': 7.099949198334594e-06, 'epoch': 20.86}
{'loss': 0.0922, 'learning_rate': 7.056445263056521e-06, 'epoch': 20.87}
{'loss': 0.0934, 'learning_rate': 7.013064898524197e-06, 'epoch': 20.88}
{'loss': 0.0953, 'learning_rate': 6.969808229565322e-06, 'epoch': 20.89}
{'loss': 0.0963, 'learning_rate': 6.926675380651632e-06, 'epoch': 20.91}
{'loss': 0.0981, 'learning_rate': 6.883666475898559e-06, 'epoch': 20.92}
{'loss': 0.1019, 'learning_rate': 6.840781639064897e-06, 'epoch': 20.93}
{'loss': 0.1028, 'learning_rate': 6.798020993552439e-06, 'epoch': 20.95}
{'loss': 0.1072, 'learning_rate': 6.755384662405595e-06, 'epoch': 20.96}
{'loss': 0.1118, 'learning_rate': 6.71287276831108e-06, 'epoch': 20.97}
{'loss': 0.0784, 'learning_rate': 6.670485433597506e-06, 'epoch': 20.98}
{'loss': 0.0964, 'learning_rate': 6.6282227802351215e-06, 'epoch': 21.0}
{'loss': 0.0734, 'learning_rate': 6.586084929835362e-06, 'epoch': 21.01}
{'loss': 0.0708, 'learning_rate': 6.5440720036505145e-06, 'epoch': 21.02}
{'loss': 0.0744, 'learning_rate': 6.502184122573457e-06, 'epoch': 21.04}
{'loss': 0.0771, 'learning_rate': 6.460421407137224e-06, 'epoch': 21.05}
{'loss': 0.0785, 'learning_rate': 6.418783977514642e-06, 'epoch': 21.06}
{'loss': 0.0803, 'learning_rate': 6.377271953518094e-06, 'epoch': 21.07}
{'loss': 0.0832, 'learning_rate': 6.335885454599061e-06, 'epoch': 21.09}
{'loss': 0.0847, 'learning_rate': 6.2946245998478374e-06, 'epoch': 21.1}
{'loss': 0.0861, 'learning_rate': 6.253489507993171e-06, 'epoch': 21.11}
{'loss': 0.088, 'learning_rate': 6.212480297401934e-06, 'epoch': 21.12}
{'loss': 0.0906, 'learning_rate': 6.1715970860787674e-06, 'epoch': 21.14}
{'loss': 0.0921, 'learning_rate': 6.130839991665743e-06, 'epoch': 21.15}
{'loss': 0.0932, 'learning_rate': 6.090209131442021e-06, 'epoch': 21.16}
{'loss': 0.0954, 'learning_rate': 6.049704622323555e-06, 'epoch': 21.18}
{'loss': 0.0969, 'learning_rate': 6.009326580862695e-06, 'epoch': 21.19}
{'loss': 0.0994, 'learning_rate': 5.969075123247864e-06, 'epoch': 21.2}
{'loss': 0.1001, 'learning_rate': 5.9289503653032706e-06, 'epoch': 21.21}
{'loss': 0.1039, 'learning_rate': 5.888952422488536e-06, 'epoch': 21.23}
{'loss': 0.1082, 'learning_rate': 5.849081409898349e-06, 'epoch': 21.24}
{'loss': 0.0752, 'learning_rate': 5.809337442262169e-06, 'epoch': 21.25}
{'loss': 0.0717, 'learning_rate': 5.769720633943893e-06, 'epoch': 21.27}
{'loss': 0.074, 'learning_rate': 5.730231098941485e-06, 'epoch': 21.28}
{'loss': 0.0775, 'learning_rate': 5.690868950886702e-06, 'epoch': 21.29}
{'loss': 0.0789, 'learning_rate': 5.651634303044728e-06, 'epoch': 21.3}
{'loss': 0.0821, 'learning_rate': 5.612527268313894e-06, 'epoch': 21.32}
{'loss': 0.0833, 'learning_rate': 5.573547959225295e-06, 'epoch': 21.33}
{'loss': 0.0854, 'learning_rate': 5.53469648794247e-06, 'epoch': 21.34}
{'loss': 0.0866, 'learning_rate': 5.495972966261159e-06, 'epoch': 21.35}
{'loss': 0.0891, 'learning_rate': 5.457377505608902e-06, 'epoch': 21.37}
{'loss': 0.0912, 'learning_rate': 5.418910217044704e-06, 'epoch': 21.38}
{'loss': 0.0921, 'learning_rate': 5.380571211258811e-06, 'epoch': 21.39}
{'loss': 0.0934, 'learning_rate': 5.342360598572305e-06, 'epoch': 21.41}
{'loss': 0.0949, 'learning_rate': 5.304278488936814e-06, 'epoch': 21.42}
{'loss': 0.0968, 'learning_rate': 5.2663249919342015e-06, 'epoch': 21.43}
{'loss': 0.1001, 'learning_rate': 5.228500216776239e-06, 'epoch': 21.44}
{'loss': 0.1007, 'learning_rate': 5.1908042723043006e-06, 'epoch': 21.46}
{'loss': 0.1041, 'learning_rate': 5.153237266989081e-06, 'epoch': 21.47}
{'loss': 0.1075, 'learning_rate': 5.11579930893018e-06, 'epoch': 21.48}
{'loss': 0.0747, 'learning_rate': 5.078490505855937e-06, 'epoch': 21.5}
{'loss': 0.0712, 'learning_rate': 5.041310965123003e-06, 'epoch': 21.51}
{'loss': 0.0738, 'learning_rate': 5.004260793716065e-06, 'epoch': 21.52}
{'loss': 0.0772, 'learning_rate': 4.967340098247591e-06, 'epoch': 21.53}
{'loss': 0.0787, 'learning_rate': 4.930548984957451e-06, 'epoch': 21.55}
{'loss': 0.0819, 'learning_rate': 4.893887559712634e-06, 'epoch': 21.56}
{'loss': 0.0829, 'learning_rate': 4.857355928006973e-06, 'epoch': 21.57}
{'loss': 0.0849, 'learning_rate': 4.820954194960797e-06, 'epoch': 21.58}
{'loss': 0.0864, 'learning_rate': 4.784682465320662e-06, 'epoch': 21.6}
{'loss': 0.0884, 'learning_rate': 4.748540843459032e-06, 'epoch': 21.61}
{'loss': 0.0908, 'learning_rate': 4.712529433373986e-06, 'epoch': 21.62}
{'loss': 0.0931, 'learning_rate': 4.676648338688905e-06, 'epoch': 21.64}
{'loss': 0.093, 'learning_rate': 4.640897662652227e-06, 'epoch': 21.65}
{'loss': 0.0948, 'learning_rate': 4.605277508137035e-06, 'epoch': 21.66}
{'loss': 0.0973, 'learning_rate': 4.569787977640916e-06, 'epoch': 21.67}
{'loss': 0.0996, 'learning_rate': 4.534429173285531e-06, 'epoch': 21.69}
{'loss': 0.1009, 'learning_rate': 4.499201196816377e-06, 'epoch': 21.7}
{'loss': 0.1032, 'learning_rate': 4.464104149602516e-06, 'epoch': 21.71}
{'loss': 0.1085, 'learning_rate': 4.42913813263624e-06, 'epoch': 21.73}
{'loss': 0.0751, 'learning_rate': 4.394303246532816e-06, 'epoch': 21.74}
{'loss': 0.0712, 'learning_rate': 4.359599591530161e-06, 'epoch': 21.75}
{'loss': 0.0744, 'learning_rate': 4.325027267488585e-06, 'epoch': 21.76}
{'loss': 0.0777, 'learning_rate': 4.290586373890476e-06, 'epoch': 21.78}
{'loss': 0.0797, 'learning_rate': 4.256277009840065e-06, 'epoch': 21.79}
{'loss': 0.0818, 'learning_rate': 4.222099274063052e-06, 'epoch': 21.8}
{'loss': 0.0838, 'learning_rate': 4.188053264906422e-06, 'epoch': 21.81}
{'loss': 0.0855, 'learning_rate': 4.154139080338098e-06, 'epoch': 21.83}
{'loss': 0.0875, 'learning_rate': 4.1203568179466465e-06, 'epoch': 21.84}
{'loss': 0.0899, 'learning_rate': 4.086706574941074e-06, 'epoch': 21.85}
{'loss': 0.0913, 'learning_rate': 4.05318844815048e-06, 'epoch': 21.87}
{'loss': 0.0931, 'learning_rate': 4.019802534023781e-06, 'epoch': 21.88}
{'loss': 0.0939, 'learning_rate': 3.9865489286294745e-06, 'epoch': 21.89}
{'loss': 0.0948, 'learning_rate': 3.9534277276553236e-06, 'epoch': 21.9}
{'loss': 0.0977, 'learning_rate': 3.920439026408096e-06, 'epoch': 21.92}
{'loss': 0.0998, 'learning_rate': 3.887582919813293e-06, 'epoch': 21.93}
{'loss': 0.1009, 'learning_rate': 3.854859502414871e-06, 'epoch': 21.94}
{'loss': 0.106, 'learning_rate': 3.822268868374962e-06, 'epoch': 21.96}
{'loss': 0.1087, 'learning_rate': 3.7898111114736514e-06, 'epoch': 21.97}
{'loss': 0.0861, 'learning_rate': 3.7574863251086056e-06, 'epoch': 21.98}
{'loss': 0.0934, 'learning_rate': 3.725294602294921e-06, 'epoch': 21.99}
{'loss': 0.0826, 'learning_rate': 3.693236035664771e-06, 'epoch': 22.01}
{'loss': 0.0706, 'learning_rate': 3.6613107174671812e-06, 'epoch': 22.02}
{'loss': 0.0731, 'learning_rate': 3.6295187395677497e-06, 'epoch': 22.03}
{'loss': 0.0767, 'learning_rate': 3.597860193448388e-06, 'epoch': 22.04}
{'loss': 0.0783, 'learning_rate': 3.5663351702070525e-06, 'epoch': 22.06}
{'loss': 0.0806, 'learning_rate': 3.5349437605574855e-06, 'epoch': 22.07}
{'loss': 0.083, 'learning_rate': 3.503686054828964e-06, 'epoch': 22.08}
{'loss': 0.085, 'learning_rate': 3.4725621429660073e-06, 'epoch': 22.1}
{'loss': 0.0859, 'learning_rate': 3.4415721145281742e-06, 'epoch': 22.11}
{'loss': 0.0881, 'learning_rate': 3.410716058689739e-06, 'epoch': 22.12}
{'loss': 0.0903, 'learning_rate': 3.3799940642394777e-06, 'epoch': 22.13}
{'loss': 0.0915, 'learning_rate': 3.349406219580431e-06, 'epoch': 22.15}
{'loss': 0.0926, 'learning_rate': 3.3189526127295647e-06, 'epoch': 22.16}
{'loss': 0.0938, 'learning_rate': 3.2886333313176255e-06, 'epoch': 22.17}
{'loss': 0.0961, 'learning_rate': 3.2584484625888144e-06, 'epoch': 22.19}
{'loss': 0.0989, 'learning_rate': 3.2283980934005585e-06, 'epoch': 22.2}
{'loss': 0.1, 'learning_rate': 3.198482310223261e-06, 'epoch': 22.21}
{'loss': 0.1033, 'learning_rate': 3.1687011991400506e-06, 'epoch': 22.22}
{'loss': 0.1063, 'learning_rate': 3.139054845846534e-06, 'epoch': 22.24}
{'loss': 0.0842, 'learning_rate': 3.109543335650572e-06, 'epoch': 22.25}
{'loss': 0.0694, 'learning_rate': 3.080166753471969e-06, 'epoch': 22.26}
{'loss': 0.0727, 'learning_rate': 3.0509251838423068e-06, 'epoch': 22.27}
{'loss': 0.0763, 'learning_rate': 3.021818710904667e-06, 'epoch': 22.29}
{'loss': 0.078, 'learning_rate': 2.9928474184133582e-06, 'epoch': 22.3}
{'loss': 0.0802, 'learning_rate': 2.964011389733734e-06, 'epoch': 22.31}
{'loss': 0.0823, 'learning_rate': 2.9353107078419207e-06, 'epoch': 22.33}
{'loss': 0.084, 'learning_rate': 2.9067454553245664e-06, 'epoch': 22.34}
{'loss': 0.0857, 'learning_rate': 2.8783157143786378e-06, 'epoch': 22.35}
{'loss': 0.0872, 'learning_rate': 2.8500215668111453e-06, 'epoch': 22.36}
{'loss': 0.0898, 'learning_rate': 2.8218630940389455e-06, 'epoch': 22.38}
{'loss': 0.0916, 'learning_rate': 2.7938403770884803e-06, 'epoch': 22.39}
{'loss': 0.0925, 'learning_rate': 2.7659534965955524e-06, 'epoch': 22.4}
{'loss': 0.0938, 'learning_rate': 2.7382025328050897e-06, 'epoch': 22.42}
{'loss': 0.0967, 'learning_rate': 2.7105875655709324e-06, 'epoch': 22.43}
{'loss': 0.0983, 'learning_rate': 2.6831086743555668e-06, 'epoch': 22.44}
{'loss': 0.0998, 'learning_rate': 2.655765938229926e-06, 'epoch': 22.45}
{'loss': 0.1024, 'learning_rate': 2.6285594358731737e-06, 'epoch': 22.47}
{'loss': 0.1066, 'learning_rate': 2.6014892455724247e-06, 'epoch': 22.48}
{'loss': 0.0857, 'learning_rate': 2.5745554452225875e-06, 'epoch': 22.49}
{'loss': 0.0694, 'learning_rate': 2.547758112326082e-06, 'epoch': 22.5}
{'loss': 0.0733, 'learning_rate': 2.521097323992655e-06, 'epoch': 22.52}
{'loss': 0.0768, 'learning_rate': 2.4945731569391396e-06, 'epoch': 22.53}
{'loss': 0.0784, 'learning_rate': 2.468185687489233e-06, 'epoch': 22.54}
{'loss': 0.0806, 'learning_rate': 2.4419349915732802e-06, 'epoch': 22.56}
{'loss': 0.0832, 'learning_rate': 2.415821144728092e-06, 'epoch': 22.57}
{'loss': 0.0839, 'learning_rate': 2.3898442220966487e-06, 'epoch': 22.58}
{'loss': 0.0855, 'learning_rate': 2.3640042984279463e-06, 'epoch': 22.59}
{'loss': 0.0882, 'learning_rate': 2.3383014480767906e-06, 'epoch': 22.61}
{'loss': 0.0903, 'learning_rate': 2.3127357450035023e-06, 'epoch': 22.62}
{'loss': 0.0918, 'learning_rate': 2.2873072627738023e-06, 'epoch': 22.63}
{'loss': 0.0929, 'learning_rate': 2.2620160745585426e-06, 'epoch': 22.65}
{'loss': 0.0938, 'learning_rate': 2.2368622531335147e-06, 'epoch': 22.66}
{'loss': 0.0963, 'learning_rate': 2.2118458708792256e-06, 'epoch': 22.67}
{'loss': 0.0992, 'learning_rate': 2.1869669997807097e-06, 'epoch': 22.68}
{'loss': 0.1002, 'learning_rate': 2.162225711427296e-06, 'epoch': 22.7}
{'loss': 0.1034, 'learning_rate': 2.13762207701243e-06, 'epoch': 22.71}
{'loss': 0.1067, 'learning_rate': 2.113156167333452e-06, 'epoch': 22.72}
{'loss': 0.085, 'learning_rate': 2.0888280527913917e-06, 'epoch': 22.73}
{'loss': 0.0698, 'learning_rate': 2.0646378033907898e-06, 'epoch': 22.75}
{'loss': 0.0732, 'learning_rate': 2.040585488739455e-06, 'epoch': 22.76}
{'loss': 0.0768, 'learning_rate': 2.016671178048296e-06, 'epoch': 22.77}
{'loss': 0.0786, 'learning_rate': 1.9928949401311125e-06, 'epoch': 22.79}
{'loss': 0.0807, 'learning_rate': 1.96925684340441e-06, 'epoch': 22.8}
{'loss': 0.0824, 'learning_rate': 1.9457569558871623e-06, 'epoch': 22.81}
{'loss': 0.0844, 'learning_rate': 1.922395345200678e-06, 'epoch': 22.82}
{'loss': 0.0864, 'learning_rate': 1.8991720785683397e-06, 'epoch': 22.84}
{'loss': 0.0881, 'learning_rate': 1.8760872228154646e-06, 'epoch': 22.85}
{'loss': 0.0909, 'learning_rate': 1.853140844369078e-06, 'epoch': 22.86}
{'loss': 0.0926, 'learning_rate': 1.8303330092577454e-06, 'epoch': 22.88}
{'loss': 0.0933, 'learning_rate': 1.8076637831113796e-06, 'epoch': 22.89}
{'loss': 0.0945, 'learning_rate': 1.785133231161007e-06, 'epoch': 22.9}
{'loss': 0.0972, 'learning_rate': 1.7627414182386447e-06, 'epoch': 22.91}
{'loss': 0.0989, 'learning_rate': 1.7404884087771023e-06, 'epoch': 22.93}
{'loss': 0.1003, 'learning_rate': 1.7183742668097414e-06, 'epoch': 22.94}
{'loss': 0.1037, 'learning_rate': 1.6963990559703491e-06, 'epoch': 22.95}
{'loss': 0.1069, 'learning_rate': 1.6745628394929435e-06, 'epoch': 22.96}
{'loss': 0.0923, 'learning_rate': 1.6528656802115794e-06, 'epoch': 22.98}
{'loss': 0.0879, 'learning_rate': 1.6313076405601591e-06, 'epoch': 22.99}
{'loss': 0.0907, 'learning_rate': 1.6098887825722885e-06, 'epoch': 23.0}
{'loss': 0.0674, 'learning_rate': 1.58860916788105e-06, 'epoch': 23.02}
{'loss': 0.0728, 'learning_rate': 1.567468857718879e-06, 'epoch': 23.03}
{'loss': 0.0754, 'learning_rate': 1.5464679129173375e-06, 'epoch': 23.04}
{'loss': 0.0771, 'learning_rate': 1.52560639390697e-06, 'epoch': 23.05}
{'loss': 0.0796, 'learning_rate': 1.5048843607171292e-06, 'epoch': 23.07}
{'loss': 0.0818, 'learning_rate': 1.484301872975785e-06, 'epoch': 23.08}
{'loss': 0.0838, 'learning_rate': 1.4638589899093558e-06, 'epoch': 23.09}
{'loss': 0.0851, 'learning_rate': 1.4435557703425695e-06, 'epoch': 23.11}
{'loss': 0.0871, 'learning_rate': 1.4233922726982428e-06, 'epoch': 23.12}
{'loss': 0.0895, 'learning_rate': 1.4033685549971643e-06, 'epoch': 23.13}
{'loss': 0.0918, 'learning_rate': 1.3834846748578877e-06, 'epoch': 23.14}
{'loss': 0.0925, 'learning_rate': 1.3637406894965899e-06, 'epoch': 23.16}
{'loss': 0.0941, 'learning_rate': 1.344136655726891e-06, 'epoch': 23.17}
{'loss': 0.095, 'learning_rate': 1.3246726299597056e-06, 'epoch': 23.18}
{'loss': 0.0982, 'learning_rate': 1.3053486682030602e-06, 'epoch': 23.19}
{'loss': 0.0993, 'learning_rate': 1.2861648260619752e-06, 'epoch': 23.21}
{'loss': 0.1016, 'learning_rate': 1.2671211587382436e-06, 'epoch': 23.22}
{'loss': 0.1059, 'learning_rate': 1.2482177210303036e-06, 'epoch': 23.23}
{'loss': 0.0958, 'learning_rate': 1.2294545673331104e-06, 'epoch': 23.25}
{'loss': 0.0681, 'learning_rate': 1.2108317516379143e-06, 'epoch': 23.26}
{'loss': 0.0723, 'learning_rate': 1.1923493275321606e-06, 'epoch': 23.27}
{'loss': 0.076, 'learning_rate': 1.174007348199313e-06, 'epoch': 23.28}
{'loss': 0.078, 'learning_rate': 1.1558058664187078e-06, 'epoch': 23.3}
{'loss': 0.0803, 'learning_rate': 1.1377449345653878e-06, 'epoch': 23.31}
{'loss': 0.0819, 'learning_rate': 1.1198246046099592e-06, 'epoch': 23.32}
{'loss': 0.0845, 'learning_rate': 1.1020449281184564e-06, 'epoch': 23.34}
{'loss': 0.0861, 'learning_rate': 1.0844059562521714e-06, 'epoch': 23.35}
{'loss': 0.0871, 'learning_rate': 1.0669077397675253e-06, 'epoch': 23.36}
{'loss': 0.0899, 'learning_rate': 1.0495503290158914e-06, 'epoch': 23.37}
{'loss': 0.0916, 'learning_rate': 1.0323337739435168e-06, 'epoch': 23.39}
{'loss': 0.0931, 'learning_rate': 1.0152581240912839e-06, 'epoch': 23.4}
{'loss': 0.0937, 'learning_rate': 9.983234285946386e-07, 'epoch': 23.41}
{'loss': 0.0952, 'learning_rate': 9.815297361834452e-07, 'epoch': 23.42}
{'loss': 0.0981, 'learning_rate': 9.648770951818098e-07, 'epoch': 23.44}
{'loss': 0.1002, 'learning_rate': 9.483655535079572e-07, 'epoch': 23.45}
{'loss': 0.1024, 'learning_rate': 9.319951586741149e-07, 'epoch': 23.46}
{'loss': 0.1053, 'learning_rate': 9.157659577863409e-07, 'epoch': 23.48}
{'loss': 0.0957, 'learning_rate': 8.996779975444181e-07, 'epoch': 23.49}
{'loss': 0.0674, 'learning_rate': 8.837313242416989e-07, 'epoch': 23.5}
{'loss': 0.0725, 'learning_rate': 8.679259837649889e-07, 'epoch': 23.51}
{'loss': 0.0753, 'learning_rate': 8.52262021594391e-07, 'epoch': 23.53}
{'loss': 0.0772, 'learning_rate': 8.367394828032115e-07, 'epoch': 23.54}
{'loss': 0.0798, 'learning_rate': 8.213584120577822e-07, 'epoch': 23.55}
{'loss': 0.0822, 'learning_rate': 8.06118853617388e-07, 'epoch': 23.57}
{'loss': 0.083, 'learning_rate': 7.9102085133409e-07, 'epoch': 23.58}
{'loss': 0.0848, 'learning_rate': 7.760644486526137e-07, 'epoch': 23.59}
{'loss': 0.0869, 'learning_rate': 7.612496886102605e-07, 'epoch': 23.6}
{'loss': 0.0895, 'learning_rate': 7.465766138367136e-07, 'epoch': 23.62}
{'loss': 0.0914, 'learning_rate': 7.320452665539823e-07, 'epoch': 23.63}
{'loss': 0.0918, 'learning_rate': 7.176556885762465e-07, 'epoch': 23.64}
{'loss': 0.0934, 'learning_rate': 7.034079213097344e-07, 'epoch': 23.65}
{'loss': 0.0955, 'learning_rate': 6.893020057526179e-07, 'epoch': 23.67}
{'loss': 0.098, 'learning_rate': 6.753379824948946e-07, 'epoch': 23.68}
{'loss': 0.0999, 'learning_rate': 6.615158917182507e-07, 'epoch': 23.69}
{'loss': 0.1017, 'learning_rate': 6.478357731959761e-07, 'epoch': 23.71}
{'loss': 0.1056, 'learning_rate': 6.342976662928102e-07, 'epoch': 23.72}
{'loss': 0.0966, 'learning_rate': 6.209016099648746e-07, 'epoch': 23.73}
{'loss': 0.0674, 'learning_rate': 6.076476427595346e-07, 'epoch': 23.74}
{'loss': 0.0729, 'learning_rate': 5.945358028152825e-07, 'epoch': 23.76}
{'loss': 0.0756, 'learning_rate': 5.815661278616324e-07, 'epoch': 23.77}
{'loss': 0.0779, 'learning_rate': 5.687386552190422e-07, 'epoch': 23.78}
{'loss': 0.0796, 'learning_rate': 5.560534217987468e-07, 'epoch': 23.8}
{'loss': 0.0824, 'learning_rate': 5.435104641027144e-07, 'epoch': 23.81}
{'loss': 0.0836, 'learning_rate': 5.311098182234963e-07, 'epoch': 23.82}
{'loss': 0.0853, 'learning_rate': 5.188515198441435e-07, 'epoch': 23.83}
{'loss': 0.0874, 'learning_rate': 5.067356042381011e-07, 'epoch': 23.85}
{'loss': 0.0897, 'learning_rate': 4.947621062691032e-07, 'epoch': 23.86}
